ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-3695419,Source1,2,2023-03-22 22:15:00,2023-03-23 0:23:41,38.61425,-121.423437,38.613723,-121.424026,0.048,Accident on I-80 Bus W from Marconi Ave (I-80 Bus) to El Camino Ave (I-80 Bus).,Capital City Fwy W,Sacramento,Sacramento,CA,95815,US,US/Pacific,KMCC,2023-03-22 22:15:00,50,50,94,29.96,8,S,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4764032,Source1,2,2022-03-12 3:52:50,2022-03-12 5:08:58,32.178863,-110.992198,32.177996,-110.992212,0.06,Incident on W AJO WAY near S COTTONWOOD LN Expect delays.,Los Santos,Tucson,Pima,AZ,85713,US,US/Mountain,KTUS,2022-03-12 3:58:00,40,37,24,27.37,10,SW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4480977,Source1,2,2022-06-12 18:47:06,2022-06-12 19:31:32,40.525141,-74.264535,40.525185,-74.239287,1.326,Slow traffic on NJ-440 N - NY-440 N - Outer Bridge Xing N - Outer Bridge Xing S from State St (Outer Bridge Xing/NJ-440) to Korean War Veterans Pkwy (N Bridge St/NY-440) due to accident.,NJ-440 N,Perth Amboy,Middlesex,NJ,8861,US,US/Eastern,KLDJ,2022-06-12 18:55:00,73,73,74,29.9,10,SSE,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2524680,Source2,2,2018-10-17 18:01:53,2018-10-17 18:31:44,33.881863,-98.539864,,,0,Accident on Lawrence Rd at Kell Blvd.,Kell Blvd,Wichita Falls,Wichita,TX,76309-5143,US,US/Central,KCWC,2018-10-17 17:55:00,51.8,,87,30.42,10,ESE,4.6,0.02,Drizzle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-393946,Source2,2,2017-03-29 10:06:43,2017-03-29 10:36:27,29.787458,-95.61763,,,0.01,Accident on Eldridge Pkwy at Dairy Ashford Rd.,N Eldridge Pkwy,Houston,Harris,TX,77079,US,US/Central,KSGR,2017-03-29 10:11:00,70,,87,29.81,1,WNW,24.2,0.29,Heavy Thunderstorms and Rain,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-874267,Source2,2,2021-10-05 6:53:52,2021-10-05 7:53:23,34.044678,-81.118225,,,0,Accident on I-26 Westbound at Exit 106 St Andrews Rd.,I-26 E,Columbia,Lexington,SC,29210,US,US/Eastern,KCAE,2021-10-05 6:56:00,68,68,93,29.8,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-4171647,Source1,2,2022-03-03 13:04:30,2022-03-03 17:10:00,34.148692,-118.045381,34.117048,-117.861328,10.751,Slow traffic on I-210 E - Foothill Fwy E from Baldwin Ave (I-210) to Sunflower Ave (I-210) due to accident.,Foothill Fwy E,Arcadia,Los Angeles,CA,91006,US,US/Pacific,KEMT,2022-03-03 12:53:00,66,66,56,29.81,10,S,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3996181,Source1,2,2022-11-03 9:10:00,2022-11-03 9:37:30,41.676968,-107.976012,41.669885,-107.999951,1.329,Slow traffic on I-80 W - US-30 W from Continental Divide Rd/Exit 184 (I-80) to Rasmussen Rd/Exit 170 (I-80) due to accident.,I-80 W,Wamsutter,Sweetwater,WY,82336,US,US/Mountain,KCTD,2022-11-03 8:53:00,27,20,89,23.2,0.5,N,6,0.02,Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-228981,Source2,2,2016-12-02 11:55:01,2016-12-02 12:39:46,40.239517,-75.615242,,,0.01,Slow traffic due to accident on Armand Hammer Blvd at Queen St.,Armand Hammer Blvd,Pottstown,Montgomery,PA,19464-5066,US,US/Eastern,KPTW,2016-12-02 11:54:00,48,,48,29.96,10,WNW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-351961,Source2,3,2017-03-27 13:14:55,2017-03-27 13:58:59,34.072029,-117.295723,,,0.01,#1 lane blocked due to accident on I-215 Southbound before I-10.,I-215 S,San Bernardino,San Bernardino,CA,92408,US,US/Pacific,KSBD,2017-03-27 12:50:00,68,,46,29.99,5,West,8.1,,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-739572,Source2,2,2022-01-21 8:05:46,2022-01-21 8:51:17,36.571609,-119.430634,,,0,Accident on Road 64 at Avenue 430.,Avenue 430,Reedley,Tulare,CA,93654-9009,US,US/Pacific,KFAT,2022-01-21 8:17:00,42,38,100,29.83,0.06,ESE,6,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7752679,Source1,2,2019-08-30 17:49:30,2019-08-30 18:22:33,34.067617,-117.409478,34.067617,-117.409478,0,At Cedar Ave/Exit 66 - Accident.,I-10 E,Bloomington,San Bernardino,CA,92316,US,US/Pacific,KRAL,2019-08-30 17:53:00,92,92,29,29,10,W,12,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-673882,Source2,2,2022-03-17 7:59:09,2022-03-17 8:43:52,35.442459,-97.530151,,,0,Crash on Western Ave at 22nd St.,SW 22nd St,Oklahoma City,Oklahoma,OK,73109-1704,US,US/Central,KOKC,2022-03-17 7:52:00,54,54,69,28.32,10,SSE,15,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3773799,Source1,2,2022-07-26 13:32:00,2022-07-26 14:54:15,40.25946,-75.024642,40.248871,-74.976628,2.635,Incident on SWAMP RD near MILL CREEK RD Road closed. Take alternate route.,Swamp Rd,Newtown,Bucks,PA,18940,US,US/Eastern,KTTN,2022-07-26 13:53:00,76,76,52,29.8,10,WSW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-267441,Source2,2,2016-12-30 11:40:50,2016-12-30 12:25:28,30.400736,-97.746002,,,0.01,Accident on Braker Ln at Research Blvd.,US-183 S,Austin,Travis,TX,78759,US,US/Central,KATT,2016-12-30 11:51:00,54,,29,30.4,10,Variable,6.9,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3317693,Source2,2,2017-09-19 7:48:07,2017-09-19 8:32:11,28.535273,-81.400024,,,0,Left lane blocked due to accident on FL-408 West Expy Westbound before Exit 9.,E West Expy W,Orlando,Orange,FL,32805,US,US/Eastern,KORL,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5853453,Source1,2,2021-05-26 16:51:45,2021-05-26 17:29:33,40.86127,-73.966936,40.861162,-73.958106,0.461,Stationary traffic on Palisades Interstate Pkwy N from US-9 (Palisades Interstate Pkwy) to Palisade Ave/Exit 1 (Palisades Interstate Pkwy) due to accident.,Fletcher Ave,Fort Lee,Bergen,NJ,7024,US,US/Eastern,KTEB,2021-05-26 16:51:00,88,88,48,29.83,10,S,13,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5507439,Source1,2,2021-11-24 15:53:30,2021-11-24 16:15:00,34.010692,-117.82354,34.008221,-117.822861,0.175,Slow traffic from Valley Blvd (Grand Ave) to S Diamond Bar Blvd (Grand Ave) due to accident.,Grand Ave,Diamond Bar,Los Angeles,CA,91765-2232,US,US/Pacific,KPOC,2021-11-24 16:47:00,68,68,12,29.02,10,NW,5,,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6072911,Source1,2,2021-05-18 18:53:00,2021-05-18 20:08:20,28.936795,-81.885492,28.936956,-81.884446,0.064,Incident on ORANGE CIR near WOODPATH LN Drive with caution.,Woodpath Ln,Lady Lake,Lake,FL,32159,US,US/Eastern,KVVG,2021-05-18 18:53:00,80,80,45,30.04,10,E,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7195164,Source1,2,2020-04-24 13:45:16,2020-04-24 14:30:16,38.15182,-85.81943,38.15182,-85.81943,0,At St Anthony Church Rd - Accident.,Saint Andrews Church Rd,Louisville,Jefferson,KY,40214-3836,US,US/Eastern,KSDF,2020-04-24 13:56:00,64,,60,29.33,10,,,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-146546,Source2,3,2016-12-04 10:27:24,2016-12-04 10:57:03,33.831833,-84.426376,,,0.01,Accident on I-75 Southbound at Exit 254 Moores Mill Rd.,I-75 N,Atlanta,Fulton,GA,30327,US,US/Eastern,KMGE,2016-12-04 10:18:00,44.6,39.7,87,30.15,2.5,East,9.2,,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4535176,Source1,2,2022-02-08 8:08:12,2022-02-08 9:15:00,34.70648646,-86.58920646,34.70425646,-86.58801646,0.168,Incident on US-231 SB near DRAKE AVE Left lane blocked.,S Memorial Pkwy,Huntsville,Madison,AL,35801,US,US/Central,KHUA,2022-02-08 7:58:00,33,33,81,29.51,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7179854,Source1,2,2020-04-16 12:29:44,2020-04-16 13:14:44,39.96659,-82.99877,39.96659,-82.99877,0,At US-23/OH-3/N 3rd St/4th St/Long St - Accident.,E Spring St,Columbus,Franklin,OH,43215-2516,US,US/Eastern,KCMH,2020-04-16 12:51:00,45,38,34,29.42,10,W,17,0,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3074240,Source2,3,2018-01-17 19:54:20,2018-01-17 20:39:00,34.071472,-118.122879,,,0,#1 lane blocked due to accident on I-10 Eastbound before Garfield Ave.,S Garfield Ave,Alhambra,Los Angeles,CA,91803,US,US/Pacific,KCQT,2018-01-17 19:47:00,62.1,,67,30.09,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3999939,Source1,2,2022-06-18 12:41:08,2022-06-18 13:07:35,33.873245,-117.691024,33.876255,-117.660329,1.773,Slow traffic on Riverside Fwy E - CA-91 E from Gypsum Canyon Rd (CA-91) to Green River Rd (CA-91) due to accident.,CA-91 E,Anaheim,Orange,CA,92808,US,US/Pacific,KAJO,2022-06-18 12:56:00,78,78,42,29.33,10,NW,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4229524,Source1,2,2022-05-31 6:39:00,2022-05-31 9:29:30,34.156032,-118.446204,34.168002,-118.496862,3.012,Slow traffic on Ventura Fwy W - US-101 N from Woodman Ave (US-101) to Balboa Blvd (US-101) due to accident.,US-101 N,Sherman Oaks,Los Angeles,CA,91423,US,US/Pacific,KBUR,2022-05-31 6:53:00,60,60,75,29,9,ESE,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-605086,Source3,2,2022-06-01 7:45:05,2022-06-01 8:54:12,35.267071,-80.930328,,,0,Lane blocked due to crash on NC-27 Freedom Dr at Elmwood Cir.,Elmwood Cir,Charlotte,Mecklenburg,NC,28214-2009,US,US/Eastern,KCLT,2022-06-01 7:52:00,74,74,82,29.27,10,S,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-131700,Source2,2,2016-09-21 9:33:21,2016-09-21 10:18:05,28.578115,-81.416435,,,0,Accident on FL-423 John Young Pkwy at FL-416 Silver Star Rd.,Silver Star Rd,Orlando,Orange,FL,32804,US,US/Eastern,KORL,2016-09-21 9:53:00,82.4,,79,30.01,10,Variable,3.5,,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-230939,Source2,2,2016-12-14 8:09:36,2016-12-14 8:54:11,39.405193,-77.289337,,,0,Accident on Boyers Mill Rd at Finn Dr.,Boyers Mill Rd,New Market,Frederick,MD,21774-6215,US,US/Eastern,KFDK,2016-12-14 7:48:00,35.6,,75,30.13,10,North,,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4602010,Source1,2,2022-09-01 11:25:00,2022-09-01 13:46:20,40.915776,-77.046164,40.900159,-77.045303,1.08,Multi vehicle crash on PA 304 both directions between MAPLE ST and BEAVER RD RIDGE RD. All lanes closed.,S 4th St,Mifflinburg,Union,PA,17844-1306,US,US/Eastern,KSEG,2022-09-01 11:53:00,79,79,45,29.53,10,NW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6458309,Source1,2,2021-01-09 19:25:30,2021-01-09 20:31:30,30.245997,-97.714965,30.242498,-97.717221,0.277,Stationary traffic from E Cesar Chavez St (N Pleasant Valley Rd) to S Lakeshore Blvd (S Pleasant Valley Rd) due to accident.,S Pleasant Valley Rd,Austin,Travis,TX,78741-1902,US,US/Central,KAUS,2021-01-09 19:53:00,50,50,54,29.69,10,NNE,10,0,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5721284,Source1,2,2021-12-23 16:03:24,2021-12-23 18:47:44,25.940655,-80.306768,25.942443,-80.307827,0.14,Slow traffic on FL-860 from Mediterranean Blvd to Bobolink Dr due to accident.,Mediterranean Blvd,Hialeah,Miami-Dade,FL,33015,US,US/Eastern,KOPF,2021-12-23 15:53:00,74,74,30,30.08,10,NNW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-6168197,Source1,2,2021-12-20 12:20:30,2021-12-20 12:42:30,29.785059,-95.543048,29.785072,-95.544914,0.112,Slow traffic from I-10/US-90/Katy Fwy/Bunker Hill Rd (Katy Fwy Frontage) to I-10/US-90/W Beltway 8/W Sam Houston Tollway (Katy Fwy Frontage) due to accident.,Katy Fwy,Houston,Harris,TX,77055-6000,US,US/Central,KMCJ,2021-12-20 11:53:00,54,54,64,30.15,10,NE,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4074456,Source1,2,2022-09-08 14:44:30,2022-09-08 15:20:30,36.775308,-76.294071,36.776007,-76.283617,0.581,Stationary traffic on US-13 N - US-460 E from Canal Dr (US-13/S Military Hwy/US-460) to VA-166/Bainbridge Blvd (US-13/S Military Hwy/US-460) due to accident.,S Military Hwy,Chesapeake,Chesapeake (City),VA,23324-1044,US,US/Eastern,KORF,2022-09-08 14:59:00,81,81,54,29.86,10,NNE,18,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5066988,Source1,4,2022-09-13 14:50:00,2022-09-13 17:22:06,40.319443,-79.345728,40.319383,-79.346164,0.023,Crash on PA 982 both directions between PENN AV and INDUSTRAIL BL INDUSTRIAL BL. All lanes closed.,State Route 982,Bradenville,Westmoreland,PA,15620-1060,US,US/Eastern,KLBE,2022-09-13 14:47:00,66,66,64,28.63,20,SW,16,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2715313,Source2,2,2018-07-20 14:08:19,2018-07-20 15:08:03,30.280447,-97.717285,,,0,Accident on Martin Luther King Jr Blvd at Chestnut Ave.,Chestnut Ave,Austin,Travis,TX,78722-2119,US,US/Central,KATT,2018-07-20 13:51:00,99,,28,29.91,10,SSW,6.9,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-818599,Source2,3,2021-11-15 18:00:37,2021-11-15 18:29:39,36.194244,-86.776291,,,0,Right lane blocked due to accident on I-65 Southbound at I-24.,I-24 E,Nashville,Davidson,TN,37207,US,US/Central,KBNA,2021-11-15 17:53:00,51,51,46,29.48,10,SSE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-6598224,Source1,2,2020-11-30 1:07:00,2020-11-30 5:22:48,25.921967,-80.244415,25.922754,-80.244433,0.054,Incident on NW 27TH AVE near NW 163RD ST Drive with caution.,NW 27th Ave,Opa Locka,Miami-Dade,FL,33054-6807,US,US/Eastern,KOPF,2020-11-30 0:53:00,69,69,84,29.99,10,SW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2166784,Source2,3,2019-04-14 14:13:30,2019-04-14 15:27:48,36.674328,-80.710098,,,0,Left lane blocked and left hand shoulder blocked due to accident on I-77 Northbound at VA-148 Chances Creek Rd.,I-77 S,Fancy Gap,Carroll,VA,24328,US,US/Eastern,KHLX,2019-04-14 14:15:00,64,64,96,26.96,10,SSW,10,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7246864,Source1,2,2020-02-02 15:21:00,2020-02-02 16:13:59,37.73864,-122.407989,37.73864,-122.407989,0,At I-280/Alemany Blvd - Accident.,James Lick Fwy N,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2020-02-02 14:56:00,53,53,50,30.09,10,WNW,26,0,Fair / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3036648,Source2,2,2018-02-27 13:25:52,2018-02-27 14:25:37,40.158676,-83.097206,,,0,Accident on OH-750 Powell Rd at Farmington Ave.,W Powell Rd,Powell,Delaware,OH,43065,US,US/Eastern,KOSU,2018-02-27 13:53:00,57.9,,32,30.28,10,SSW,13.8,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3638820,Source1,2,2017-06-26 10:40:23,2017-06-26 16:40:23,33.76392,-118.02797,33.760667,-118.024083,0.317,At I-405/Westminster Blvd - Accident.,San Diego Fwy S,Westminster,Orange,CA,92683,US,US/Pacific,KSLI,2017-06-26 10:58:00,82.6,,53,29.92,10,SSW,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6341028,Source1,2,2021-02-24 10:34:33,2021-02-24 13:32:30,33.360942,-81.484659,33.362073,-81.483783,0.093,Incident on SC-39 near US-278 Drive with caution.,SC Highway 39,Williston,Barnwell,SC,29853-5477,US,US/Eastern,KBNL,2021-02-24 10:35:00,66,66,37,29.91,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1785676,Source2,2,2019-10-29 16:22:07,2019-10-29 17:52:31,33.487289,-112.22699,,,0,Accident on 78th Ave at Osborn Rd.,N 78th Ave,Phoenix,Maricopa,AZ,85033,US,US/Mountain,KGEU,2019-10-29 15:58:00,71,71,9,28.63,10,SW,8,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3953209,Source1,2,2022-10-14 7:13:00,2022-10-14 12:11:54,27.962012,-82.453522,27.956232,-82.482929,1.839,Slow traffic on I-275 S from Floribraska Ave/28th Ave/Exit 28 (I-275) to Howard Ave/Armenia Ave/Exit 24 (I-275) due to accident.,I-275,Tampa,Hillsborough,FL,33602,US,US/Eastern,KTPF,2022-10-14 7:15:00,,,,29.89,7,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-3791326,Source1,2,2022-09-20 14:21:32,2022-09-20 15:45:33,36.016064,-88.016653,36.01669,-88.008977,0.431,Incident on TN-1 EB near A260 CAMDEN LANDING RD RT Expect delays.,Crockett Landing Rd,Camden,Benton,TN,38320,US,US/Central,KCEY,2022-09-20 13:15:00,95,95,34,29.4,10,SSW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7105644,Source1,2,2020-03-06 8:07:30,2020-03-06 9:19:01,33.81766,-118.08154,33.81766,-118.08154,0,At Spring St - Accident.,E Wardlow Rd,Long Beach,Los Angeles,CA,90808,US,US/Pacific,KLGB,2020-03-06 7:53:00,57,57,87,29.98,5,NNE,5,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2980332,Source2,2,2018-01-31 16:35:16,2018-01-31 17:35:05,41.812614,-71.429588,,,0,Accident on Cranston St at Dexter St.,Dexter St,Providence,Providence,RI,2907,US,US/Eastern,KPVD,2018-01-31 16:51:00,27,16.7,58,30.12,10,SSW,11.5,,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2014077,Source2,3,2019-08-09 10:28:06,2019-08-09 11:47:16,33.5452,-86.759392,,,0,Right lane blocked due to accident on I-20 Eastbound at Exit 129 Messer Airport Hwy.,Messer Airport Hwy,Birmingham,Jefferson,AL,35212,US,US/Central,KBHM,2019-08-09 10:53:00,87,87,63,29.34,10,NNW,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4408736,Source1,2,2022-10-08 11:10:32,2022-10-08 11:53:30,39.983294,-76.68644,39.98203,-76.694844,0.453,Stationary traffic on Lincoln Hwy W - US-30 W from Memory Ln (US-30) to N Sherman St (Arsenal Rd/US-30) due to accident.,Lincoln Hwy E,York,York,PA,17402,US,US/Eastern,KTHV,2022-10-08 10:53:00,51,51,54,29.75,10,NNW,10,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5350801,Source1,2,2022-06-13 5:56:00,2022-06-13 7:19:41,34.774818,-118.457772,34.774851,-118.455602,0.123,Incident on CA-138 near 185TH ST Drive with caution.,W Avenue D,Lancaster,Los Angeles,CA,93536,US,US/Pacific,KWJF,2022-06-13 5:56:00,63,63,67,27.38,10,W,18,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-675950,Source2,2,2022-03-16 7:15:59,2022-03-16 7:45:36,33.823414,-84.25267,,,0,Left hand shoulder blocked due to crash on I-285 Southbound before Exit 38 US-29 Lawrenceville Hwy.,I-285,Tucker,Dekalb,GA,30084,US,US/Eastern,KPDK,2022-03-16 6:59:00,53,53,96,28.95,10,E,5,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-1757832,Source2,2,2019-10-16 11:41:50,2019-10-16 13:07:56,34.126995,-80.866951,,,0,Accident on Clemson Rd at US-1 Two Notch Rd.,Clemson Rd,Columbia,Richland,SC,29229,US,US/Eastern,KCUB,2019-10-16 11:35:00,71,71,90,29.5,10,WSW,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7070339,Source1,2,2020-06-06 17:16:01,2020-06-06 19:16:01,42.17438,-119.84501,42.17438,-119.84501,0,At Greaser Reservoir - Accident.,Highway 140,Adel,Lake,OR,97620,US,US/Pacific,KLKV,2020-06-06 16:53:00,46,39,71,25.08,10,S,16,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
